Speaker,Utterance,Dialogue_Act,Dialogue_ID,File_ID
Samir,Qu'est-ce que je peux faire pour vous?,ask,745,Dial_20110615_105821
Julie,Il me faudrait les plans pour faire une manette de jeu.,find_plans,745,Dial_20110615_105821
Samir,"Oui, ils sont dans l' armoire, mais elle est verrouillée par un code. Ah la protection des données. Un défi permanent. Je ne connais pas ce code, mais je sais que le responsable regarde souvent autour de lui avant de le taper. Je sais seulement qu' il y a 3 chiffres.",inform,745,Dial_20110615_105821
Samir,"Mais avant, voulez vous que je vous parle de mon métier ?",ask,745,Dial_20110615_105821
Julie,oui,yes,745,Dial_20110615_105821
Samir,c' est moi qui conçois et dessine les articles qu' on fabrique dans cette entreprise.,inform,745,Dial_20110615_105821
Samir,Voulez vous en savoir plus sur les études que j'ai suivies ?,ask,745,Dial_20110615_105821
Julie,"oui, pourquoi pas",yes,745,Dial_20110615_105821
Samir,"C' est un métier de création. Plusieurs formations peuvent mener à ce métier les arts appliqués, des études de design industriel, de conception assistée par ordinateur",inform,745,Dial_20110615_105821
Samir,Voulez vous en savoir plus sur les mesures de sécurité appliquées ici ?,ask,745,Dial_20110615_105821
Julie,oui,yes,745,Dial_20110615_105821
Samir,"vous savez, ici vous êtes dans un lieu stratégique. Les nouveautés, les produits de demain, c' est ici qu' ils naissent. Et il faut les protéger. C' est pour ça qu' on ne laisse pas entrer n' importe qui dans cette pièce.",inform,745,Dial_20110615_105821
Samir,Voulez vous en savoir plus sur mes collègues ?,ask,745,Dial_20110615_105821
Julie,que font ils ?,yes,745,Dial_20110615_105821
Samir,mon métier peut plaire autant aux filles qu' aux garçons.,inform,745,Dial_20110615_105821
Samir,J'aurais aimé continuer à répondre à vos questions mais je dois reprendre mon travail! Bonne Chance!,quit,745,Dial_20110615_105821
Sophia,"Bonjour, je suis Sophia l' opérateur en décoration.",greet,747,Dial_20110708_105917
Sophia,Vous me cherchiez ?,ask,747,Dial_20110708_105917
Julie,oui. il nous faut trouver les composants électroniques pour la manette que nous avons fabriqué.,informer_elcomps,747,Dial_20110708_105917
Sophia,"ça tombe bien, je venais vous les apporter. J' ai entendu parler de votre histoire de manette et comme j' avais les composants à portée de main, je me suis dis que ça vous ferait gagner du temps si je vous les apportais. Par contre, je vous laisse vous occuper de l' assemblage",inform,747,Dial_20110708_105917
Sophia,Peut être qu'au passage je peux vous expliquer en quoi consiste la finition décoration ?,ask,747,Dial_20110708_105917
Julie,"oui, merci.",yes,747,Dial_20110708_105917
Sophia,C'est moi qui m'en occupe ici. C' est un métier pour lequel il faut être polyvalent et minutieux.,inform,747,Dial_20110708_105917
Sophia,"Allez, c'est le moment de terminer votre manette, vous y êtes presque!",quit,747,Dial_20110708_105917
Serge,"Bonjour, je suis Serge le technicien QHSE.",greet,748,Dial_20110617_143745
Serge,Qu'est-ce que je peux faire pour vous?,ask,748,Dial_20110617_143745
Ben,il nous faut de l'aide pour construire notre manette,quality_control,748,Dial_20110617_143745
Serge,"Je vais m' occuper de tous les autres tests, mais je vous laisse tester la solidité de la coque. c' est simple il faut envoyer 10 poids sur la manette. Si elle résiste, c' est qu' elle est conforme",inform,748,Dial_20110617_143745
Serge,Voulez vous en savoir plus sur mon métier.,ask,748,Dial_20110617_143745
Ben,oui,yes,748,Dial_20110617_143745
Serge,"pour résumer, c' est moi qui suis chargé de contrôler que les pièces fabriquées par nos machines soient bien conformes aux attentes des clients.",inform,748,Dial_20110617_143745
Serge,bon allez au travail.,quit,748,Dial_20110617_143745
Mélissa,"Bien, je vois que vous avez déjà récupéré le moule. Quelle efficacité !",greet,751,Dial_20111125_085912
Mélissa,"Que puis-je faire pour vous,cette fois ?",ask,751,Dial_20111125_085912
Lucas,"Ma manette, hey, debout la dedans !",next_step,751,Dial_20111125_085912
Mélissa,"Vous devez trouver la bonne machine pour votre moule. Vous avez la fiche du moule, il faut regarder les fiches des machines pour trouver celle qui convient. Les machines sont toutes dans cette aile, vous ne devriez pas avoir de problème pour la trouver.",inform,751,Dial_20111125_085912
Mélissa,"Pensez bien à monter le moule sur la machine une fois que l'avez trouvée, ensuite, revenez me voir.",quit,751,Dial_20111125_085912
Lucas,Alors!,greet,753,Dial_20110608_111352
Lucas,Il faut que tu trouves l' adresse de l' entreprise de plasturgie,ask,753,Dial_20110608_111352
Ben,"Bon, OK, mais où pourrait bien être cette adresse ?",help,753,Dial_20110608_111352
Lucas,Je ne sais pas... mon oncle a dit que c' était quelque part dans ce labo. Il faut fouiller. Regarde voir près du tableau noir là bas.,inform,753,Dial_20110608_111352
Lucas,Allez!,quit,753,Dial_20110608_111352
Sophia,"Bonjour, je suis Sophia l' opérateur en décoration.",greet,754,Dial_20110609_153253
Sophia,Qu'est-ce que je peux faire pour vous?,ask,754,Dial_20110609_153253
Julie,je sais plus,help,754,Dial_20110609_153253
Sophia,Je peux vous donner des informations sur les composants électroniques de votre manette et vous renseigner sur  mon métier,inform,754,Dial_20110609_153253
Sophia,Voulez vous en savoir plus?,ask,754,Dial_20110609_153253
Julie,ah oui,yes,754,Dial_20110609_153253
Sophia,Je m' occupe de la finition décoration. C' est un métier pour lequel il faut être polyvalent et minutieux.,inform,754,Dial_20110609_153253
Sophia,Voulez vous vos composants électroniques maintenant ?,ask,754,Dial_20110609_153253
Julie,oui s'il vous plait,yes,754,Dial_20110609_153253
Sophia,"Eh bien Justement, je venais vous les apporter. J' ai entendu parler de votre histoire de manette et comme j' avais les composants à portée de main, je me suis dis que ça vous ferait gagner du temps si je vous les apportais. Par contre, je vous laisse vous occuper de l' assemblage",inform,754,Dial_20110609_153253
Sophia,Je vous laisse les assembler. Ils sont sur l'établi derrière moi.,quit,754,Dial_20110609_153253
Sophia,Bravo! Vous avez été rapides!,greet,755,Dial_20110614_150253
Sophia,Qu'est-ce que je peux faire pour vous?,ask,755,Dial_20110614_150253
Lucas,"voila, les composants on été intégrés, que fait-on maintenant ?",informer_end_manufacturing,755,Dial_20110614_150253
Sophia,On finit la fabrication par conditionner le produit,inform,755,Dial_20110614_150253
Sophia,Voulez vous en savoir plus sur le conditionnement produit ?,ask,755,Dial_20110614_150253
Lucas,oui,yes,755,Dial_20110614_150253
Sophia,"Conditioner le produit veut dire l' emballer soigneusement pour pouvoir l' expédier au client. Aldo, le logisticien assure qu' on ne manque pas de stock et de gérer les livraisons et les expéditions.",inform,755,Dial_20110614_150253
Sophia,J'aurais aimé continuer à répondre à vos questions mais je dois reprendre mon travail! Bonne Chance!,quit,755,Dial_20110614_150253
Serge,"Bonjour, je suis Serge le technicien QHSE.",greet,756,Dial_20111116_153454
Serge,Bien. Que puis-je faire pour vous ?,ask,756,Dial_20111116_153454
Ben,Ben je dois faire tester ça ... C'st possible ?,quality_control,756,Dial_20111116_153454
Serge,"Pour votre manette, je vais m'occuper de tous les tests, je vous laisse juste tester la solidité de la coque. C'est simple il faut envoyer 10 poids sur la manette. Si elle résiste, c'est qu'elle est conforme.",inform,756,Dial_20111116_153454
Ben,"Ah ok, très bien, pas de problème !",ack,756,Dial_20111116_153454
Ben,"Et ça veut dire quoi, QHSE ?",inform_job,756,Dial_20111116_153454
Serge,"Eh bien, pour résumer, c'est moi qui suis chargé de contrôler que les pièces fabriquées par nos machines soient bien conformes aux attentes des clients. QHSE, ça signifie Qualité, Hygiène, Sécurité et Environnement.",inform,756,Dial_20111116_153454
Serge,"Bon ! A plus tard, et bon courage à vous ! Revenez me voir lorsque c'est fait.",quit,756,Dial_20111116_153454
Sophia,Vous avez fait du bon travail!,greet,757,Dial_20111224_111050
Lucas,"Enfin, la manette est faite?",informer_end_manufacturing,757,Dial_20111224_111050
Sophia,Pas encore. on finit la fabrication par conditionner le produit,inform,757,Dial_20111224_111050
Lucas,D'accord.,ack,757,Dial_20111224_111050
Sophia,"Conditioner le produit veut dire l' emballer soigneusement pour pouvoir l' expédier au client . Aldo , le logisticien assure qu' on ne manque pas de stock et de gérer les livraisons et les expéditions.",inform,757,Dial_20111224_111050
Lucas,Oui. Je comprends.,ack,757,Dial_20111224_111050
Sophia,"Et voila , je vous dis au revoir",quit,757,Dial_20111224_111050
Lucas,Au revoir!,quit,757,Dial_20111224_111050
Julie,Bonjour,greet,759,Dial_20111204_205335
Preparateur1,"Bonjour , je suis le préparateur matière .",greet,759,Dial_20111204_205335
Julie,On est très content de vous rencontrer,kindAtt,759,Dial_20111204_205335
Preparateur1,Moi aussi,kindAtt,759,Dial_20111204_205335
Julie,on doit préparer la matière plastique pour alimenter la machine,quit,759,Dial_20111204_205335
Preparateur1,"minute ! Vous voulez bien me rendre un petit service ? j' ai une nouvelle machine à alimenter , elle doit faire des sacs plastiques , mais Je ne me rappelle plus de la matière qu' il faut . Tu veux bien me donner un coup de main",ask,759,Dial_20111204_205335
Julie,D'accord,yes,759,Dial_20111204_205335
Preparateur1,Voulez vous en savoir plus l' espace matière ?,ask,759,Dial_20111204_205335
Julie,"Non, merci",no,759,Dial_20111204_205335
Preparateur1,"Bon, ok. Au revoir!",quit,759,Dial_20111204_205335
Serge,Tiens vous revoilà,greet,760,Dial_20111224_151851
Serge,Je peux encore vous apporter mon aide je suppose ?,ask,760,Dial_20111224_151851
Ben,Je veux savoir qu'est ce qu'il faut faire là,next_step,760,Dial_20111224_151851
Serge,"Pour terminer votre manette , il ne vous reste plus qu' á trouver les composants électroniques . Sophia doit les avoir sur elle , je l' ai vue passer tout à l' heure .",inform,760,Dial_20111224_151851
Ben,"Ok, merci beaucoup pour l'information",ack,760,Dial_20111224_151851
Serge,"Sinon , j' aimerais vous poser une question pour voir si vous êtes ?colo : que compter vous faire de cette une fois qu' elle ne fonctionnera plus ?",ask,760,Dial_20111224_151851
Ben,Je ne sais pas. Je ne pourrai pas réparer...,todo_irreparable,760,Dial_20111224_151851
Serge,"on raméne les équipements hors - service au magasin , ils pourront les faire recycler",inform,760,Dial_20111224_151851
Ben,"Oui, bien sûr",ack,760,Dial_20111224_151851
Serge,"Voilà , au revoir à vous trois",quit,760,Dial_20111224_151851
Lucas,Alors!,greet,761,Dial_20110610_110346
Lucas,Il faut que tu trouves l' adresse de l' entreprise de plasturgie,ask,761,Dial_20110610_110346
Ben,on doit faire quoi ?,help,761,Dial_20110610_110346
Lucas,Il faut que tu trouves l' adresse de l' entreprise de plasturgieJe ne sais pas... mon oncle a dit que c' était quelque part dans ce labo. Il faut fouiller. Regarde voir près du tableau noir là bas.,ask,761,Dial_20110610_110346
Lucas,Allez!,quit,761,Dial_20110610_110346
Samir,hé bien; vous avez été rapide!,greet,762,Dial_20110707_144255
Samir,Vous avez besoin d'aide peut être ?,ask,762,Dial_20110707_144255
Julie,Comment construire la manette avec les plans?,next_step,762,Dial_20110707_144255
Samir,"Allez voir Mélissa, la responsable d' îlot de production, elle va vous aider a fabriquer votre manette. Elle doit être dans l' atelier de fabrication.",inform,762,Dial_20110707_144255
Samir,Voulez vous des renseignements sur les etudes à faire pour travailler dans la plasturgie ?,ask,762,Dial_20110707_144255
Julie,Quelles études faut il faire pour travailler dans la plasturgie?,studies_enterprise,762,Dial_20110707_144255
Samir,"Il y a des métiers pour tout le monde du BEP à l' ingénieur. Mais en fait, peu importe le niveau d' études il y a toujours des possibilités d' évolution.",inform,762,Dial_20110707_144255
Samir,Vous etes quelqu'un d'interessé; je peux egalement vous dire quel type de personne travaille ici si vous voulez ?,ask,762,Dial_20110707_144255
Julie,Quel type de personne travaille ici?,staff_enterprise,762,Dial_20110707_144255
Samir,"De plus en plus. La plasturgie, c' est plus une question de logique que de force physique. Que ce soit pour imaginer les produits de demain comme ici, au bureau d' études, ou pour les créer, comme dans l' atelier, tout le monde y trouve son compte, filles comme garçons Il y a tellement de métiers différents et intéressants.",inform,762,Dial_20110707_144255
Samir,Allez; retournez au boulot et bonne chance !,quit,762,Dial_20110707_144255
M.Jasper,"Bonjour, je suis M.Jasper le directeur.",greet,763,Dial_20120103_154328
M.Jasper,"Alors , vous savez par où commencer pour construire cette manette ?",ask,763,Dial_20120103_154328
Lucas,"Ben non, comment voulez-vous que je le sache... après tout je suis sensé n'avoir de 10 ans. Moi la plupart du temps je ne fais que regarder la télé.",help,763,Dial_20120103_154328
M.Jasper,"Vous allez avoir besoin de plans pour faire votre manette . Allez voir dans le bureau d' études , ils devraient y être . Dirigez-vous vers l'atelier puis montez l'escalier sur votre droite.",inform,763,Dial_20120103_154328
M.Jasper,Au revoir et bonne chance vous trois !,quit,763,Dial_20120103_154328
Mélissa,"Bonjour, je suis Mélissa la responsable d'îlot de production.",greet,765,Dial_20110608_162633
Mélissa,Qu'est-ce que je peux faire pour vous?,ask,765,Dial_20110608_162633
Lucas,j'ai besoin de fabriquer une manette,manufacturing_reqs,765,Dial_20110608_162633
Mélissa,"bien sûr. pour fabriquer une pièce, il vous faut un moule, une machine et de la matière colorée dans la bonne teinte.",inform,765,Dial_20110608_162633
Mélissa,Vous savez où trouver tout ça ?,ask,765,Dial_20110608_162633
Lucas,je n'en ai pas la moindre idée,no,765,Dial_20110608_162633
Mélissa,"Procédons par étapes: les moules on les garde dans une pièce spéciale, le magasin de stockage de moules, qui leur est entièrement dédiée. C'est qu'on en prend soin, de nos moules, ce sont les éléments les plus précieux et les plus importants de l' entreprise. Avec les clients et le personnel, bien sûr",inform,765,Dial_20110608_162633
Mélissa,"Une fois que vous avez le moule, revenez me voir.",quit,765,Dial_20110608_162633
Sophia,"Bonjour les jeunes, je suis Sophia l'opératrice en décoration .",greet,766,Dial_20111120_200147
Julie,Bonjour Sophia!,greet,766,Dial_20111120_200147
Sophia,Je vous apporte les composant dont vous avez besoin.,inform,766,Dial_20111120_200147
Julie,Merci beaucoup,ack,766,Dial_20111120_200147
Sophia,En plus de ces composants je peux également vous fournir quelques informations sur mon métier.,ask,766,Dial_20111120_200147
Julie,"Oh, c'est vrai. C'est gentil!",yes,766,Dial_20111120_200147
Sophia,"Je m'occupe de la finition des objets, je repère les pièces défectueuses. Puis j'ajoute les différents logos.",inform,766,Dial_20111120_200147
Julie,C'est intéressant.,ack,766,Dial_20111120_200147
Sophia,"Allez, je vous laisse assembler vos pièces.",quit,766,Dial_20111120_200147
Sophia,"Bonjour, je suis Sophia l'opérateur en décoration.",greet,767,Dial_20111122_211612
Sophia,Que désirez-vous ?,ask,767,Dial_20111122_211612
Julie,"Bonjour sophia, je suis Julie",greet,767,Dial_20111122_211612
Julie,Je suis à la recherche d'éléments pour finir mon boitier ...,informer_elcomps,767,Dial_20111122_211612
Sophia,"Eh bien Justement, je venais vous apporter vos composants électroniques. J' ai entendu parler de votre histoire de manette et comme j' avais les composants à portée de main, je me suis dis que ça vous ferait gagner du temps si je vous les apportais. Par contre, je vous laisse vous occuper de l' assemblage.",inform,767,Dial_20111122_211612
Julie,"Eh bien, super, vous avez vu juste !",ack,767,Dial_20111122_211612
Sophia,"je vous laisse passer à l'assemblage, les composants sont sur l'établi derrière moi. A tout à l'heure !",quit,767,Dial_20111122_211612
Preparateur1,"Bonjour, je suis Preparator le préparateur matière.",greet,768,Dial_20111214_165952
Preparateur1,"Que puis-je faire pour vous ? De l'aide, un renseignement, peut-être ?",ask,768,Dial_20111214_165952
Julie,"Oui, que pouvez vous e dire ?",yes,768,Dial_20111214_165952
Preparateur1,Je peux vous parler un peu de mon métier ou de l'espace matière ... Je peux aussi vous parler un peu de la maintenance des machines si vous le souhaitez.,inform,768,Dial_20111214_165952
Julie,"Oui, moi les machines m'intéressent",inform_material_space,768,Dial_20111214_165952
Preparateur1,"En fait, quand on reçoit les granulés de matière, ils sont pleins d'humidité. On ne peut pas les utiliser comme ça, sinon l'eau ferait plein de petites bulles dans le plastique et le produit final serait inutilisable. Alors on les passe dans une étuve, pour bien les sécher, et puis on peut aussi ajouter des colorants, pour donner une nouvelle couleur à la matière.",inform,768,Dial_20111214_165952
Julie,"Ah ok ! Merci, c'est intéressant ça",ack,768,Dial_20111214_165952
Julie,Et quest ce que vous faite vous dans tout ça?,inform_job,768,Dial_20111214_165952
Preparateur1,"Mon rôle, c' est de m' assurer que les machines soient bien approvisionnées, avec les bonnes matières, dans les bonnes couleurs. Je dois faire fonctionner les étuves et tout le système d' approvisionnement.",inform,768,Dial_20111214_165952
Preparateur1,"Alors, que voulez vous savoir d'autre ?",ask,768,Dial_20111214_165952
Julie,"Oh ben je sais pas,que pouvez vous me dire ?",help,768,Dial_20111214_165952
Preparateur1,"Je peux vous parler un peu de la maintenance des machines, peut-être ...",ask,768,Dial_20111214_165952
Julie,"Ah oui, la maintenance, ça c'est intéressant, allez y",todo_failure,768,Dial_20111214_165952
Preparateur1,"Si jamais il y a une panne j' appelle le technicien de maintenance c' est lui le pro pour tout réparer. Mais mieux vaut prévenir que guérir. Alors son job, c' est aussi de passer régulièrement pour vérifier que tout va bien et corriger si nécessaire.",inform,768,Dial_20111214_165952
Julie,"Ah bon, c'est tout ? Ahah bah ok, je vois. Merci !",ack,768,Dial_20111214_165952
Preparateur1,"J'ai un petit service à vous demander. J'ai une nouvelle machine à alimenter, elle doit faire des sacs plastiques, mais je ne me rappelle plus de la matière qu'il faut. Voulez-vous me donner un coup de main ?",ask,768,Dial_20111214_165952
Julie,"Non, non merci",no,768,Dial_20111214_165952
Preparateur1,"Ah, c'est dommage ... Mais, tant pis pour vous !",inform,768,Dial_20111214_165952
Preparateur1,"Bon, vous savez tout ! Je vais reprendre mon travail. Bonne chance !",quit,768,Dial_20111214_165952
Mélissa,"Bonjour, je suis Mélissa la responsable d'îlot de production.",greet,769,Dial_20110610_111919
Mélissa,Qu'est-ce que je peux faire pour vous?,ask,769,Dial_20110610_111919
Lucas,Nous avons des plans et nous avons besoin de vous pour contruire un objet,manufacturing_reqs,769,Dial_20110610_111919
Mélissa,"bien sûr. pour fabriquer une pièce, il vous faut un moule, une machine et de la matière colorée dans la bonne teinte.",inform,769,Dial_20110610_111919
Mélissa,savez vous où trouver tout ça ?,ask,769,Dial_20110610_111919
Lucas,non mais je suppose que vous pouvez nous renseigner,no,769,Dial_20110610_111919
Mélissa,"Procédons par étapes: les moules on les garde dans une pièce spéciale, le magasin de stockage de moules, qui leur est entièrement dédiée. C'est qu'on en prend soin, de nos moules, ce sont les éléments les plus précieux et les plus importants de l' entreprise. Avec les clients et le personnel, bien sûr",inform,769,Dial_20110610_111919
Mélissa,revenez me voir quand vous l'avez.,quit,769,Dial_20110610_111919
Mélissa,Bravo! Vous avez été rapides!,greet,770,Dial_20110609_163019
Mélissa,Qu'est-ce que je peux faire pour vous?,ask,770,Dial_20110609_163019
Lucas,dites moi où trouver la machine,next_step,770,Dial_20110609_163019
Mélissa,"cherchez la machine qui convient sur laquelle monter votre moule. Avec la fiche du moule et celle des machines, ça ne devrait pas être trop compliqué.",inform,770,Dial_20110609_163019
Mélissa,"Une fois que vous avez monté votre moule sur la bonne machine, revenez me voir.",quit,770,Dial_20110609_163019
Mélissa,"Bien, je vois que vous avez déjà récupéré le moule. Quelle efficacité !",greet,771,Dial_20111112_103140
Mélissa,"Que puis-je faire pour vous,cette fois ?",ask,771,Dial_20111112_103140
Lucas,"Maintenant que j'ai le moule, je voudrais connaitre la suite ...",next_step,771,Dial_20111112_103140
Mélissa,"Vous devez trouver la bonne machine pour votre moule. Vous avez la fiche du moule, il faut regarder les fiches des machines pour trouver celle qui convient. Les machines sont toutes dans cette aile, vous ne devriez pas avoir de problème pour la trouver.",inform,771,Dial_20111112_103140
Mélissa,"Pensez bien à monter le moule sur la machine une fois que l'avez trouvée, ensuite, revenez me voir.",quit,771,Dial_20111112_103140
Mélissa,"Bonjour, je suis Mélissa la responsable d'îlot de production.",greet,772,Dial_20110616_103319
Mélissa,Qu'est-ce que je peux faire pour vous?,ask,772,Dial_20110616_103319
Lucas,Je désire fabriquer une manette. J'ai déjà les plans. Que dois je faire maintenant?,manufacturing_reqs,772,Dial_20110616_103319
Mélissa,"bien sûr. pour fabriquer une pièce, il vous faut un moule, une machine et de la matière colorée dans la bonne teinte.",inform,772,Dial_20110616_103319
Mélissa,savez vous où trouver tout ça ?,ask,772,Dial_20110616_103319
Lucas,"non, mais je pense que vous allez me le dire...",no,772,Dial_20110616_103319
Mélissa,"Procédons par étapes: les moules on les garde dans une pièce spéciale, le magasin de stockage de moules, qui leur est entièrement dédiée. C'est qu'on en prend soin, de nos moules, ce sont les éléments les plus précieux et les plus importants de l' entreprise. Avec les clients et le personnel, bien sûr",inform,772,Dial_20110616_103319
Mélissa,revenez me voir une fois que vous l'avez.,quit,772,Dial_20110616_103319
Mélissa,"Bonjour, je suis Mélissa la responsable d'îlot de production.",greet,773,Dial_20110616_144734
Mélissa,Qu'est-ce que je peux faire pour vous?,ask,773,Dial_20110616_144734
Serge,"Tiens, vous revoilà déjà !",greet,774,Dial_20111225_155124
Serge,Je peux encore vous apporter mon aide je suppose. Que voulez-vous savoir ?,ask,774,Dial_20111225_155124
Ben,VVous m'avez dit de revenir ? Eh bien me re-voilà !!!,next_step,774,Dial_20111225_155124
Serge,"Il ne vous reste plus qu' à trouver les composants électroniques pour terminer cette manette. Sophia doit les avoir sur elle, je l' ai vue passer tout à l' heure. Quand vous les aurez, vous pourrez monter votre manette, et aider le docteur à sortir de la console.",inform,774,Dial_20111225_155124
Serge,"Bon je dois filer. A plus tard, la jeunesse ! Si vous voulez vos composants, essayez de trouver Sophia, elle est dans le coin, je l'ai vue tout à l'heure.",quit,774,Dial_20111225_155124
Serge,Bravo! Vous avez été rapides!,greet,775,Dial_20110609_133835
Serge,Qu'est-ce que je peux faire pour vous?,ask,775,Dial_20110609_133835
Ben,aucune idée,next_step,775,Dial_20110609_133835
Serge,"Il est temps que Je vous laisse. Il ne vous reste plus qu' à trouver les composants électroniques pour terminer cette manette. Sophia doit les avoir sur elle, je l' ai vue passer tout à l' heure.",inform,775,Dial_20110609_133835
Serge,je peux vous aider?,ask,775,Dial_20110609_133835
Ben,oui,yes,775,Dial_20110609_133835
Serge,euh,ask,775,Dial_20110609_133835
Serge,J'aurais aimé continuer à répondre à vos questions mais je dois reprendre mon travail! Bonne Chance!,quit,775,Dial_20110609_133835
M.Jasper,"Bonjour, je suis M.Jasper le directeur.",greet,777,Dial_20110610_110742
M.Jasper,Qu'est-ce que je peux faire pour vous?,ask,777,Dial_20110610_110742
Lucas,il nous faut une manette,first_step,777,Dial_20110610_110742
M.Jasper,"Pour faire votre manette, il vous faut des plans. Allez voir dans le bureau d' études, ils devraient y être.",inform,777,Dial_20110610_110742
M.Jasper,J'aurais aimé continuer à répondre à vos questions mais je dois reprendre mon travail! Bonne Chance!,quit,777,Dial_20110610_110742
Mélissa,Bravo! Vous avez été rapides!,greet,778,Dial_20110610_095748
Mélissa,Qu'est-ce que je peux faire pour vous?,ask,778,Dial_20110610_095748
Lucas,Pouvez-vous nous dire ce que nous devons faire à présent ?,next_step,778,Dial_20110610_095748
Mélissa,"d' abord, cherchez la machine qui convient sur laquelle monter votre moule. Avec la fiche du moule et celle des machines, ça ne devrait pas être trop compliqué.",inform,778,Dial_20110610_095748
Mélissa,"montez le moule dessus, et revenez me voir.",quit,778,Dial_20110610_095748
Samir,Bravo! Vous avez été rapides!,greet,780,Dial_20110617_140304
Samir,Qu'est-ce que je peux faire pour vous?,ask,780,Dial_20110617_140304
Julie,que dois je faire a present,next_step,780,Dial_20110617_140304
Samir,"Eh bien, il va falloir la fabriquer cette manette. Allez voir Mélissa, la responsable d' îlot de production, elle va vous aider. Elle doit être dans l' atelier de fabrication.",inform,780,Dial_20110617_140304
Samir,Voulez vous en savoir plus sur les gens qui travaillent ici ?,ask,780,Dial_20110617_140304
Julie,allons y j'ai tout mon temps,yes,780,Dial_20110617_140304
Samir,"de plus en plus. la plasturgie, c' est plus une question de logique que de force physique. que ce soit pour imaginer les produits de demain comme ici, au bureau d' études, ou pour les créer, comme dans l' atelier, tout le monde y trouve son compte, filles comme garçons Il y a tellement de métiers différents et intéressants.",inform,780,Dial_20110617_140304
Samir,Voulez vous en savoir plus sur leur niveau d'études ?,ask,780,Dial_20110617_140304
Julie,non merci,no,780,Dial_20110617_140304
Samir,"Il y a des métiers pour tout le monde du BEP à l' ingénieur. mais en fait, peu importe le niveau d' études il y a toujours des possibilités d' évolution.",inform,780,Dial_20110617_140304
Samir,J'aurais aimé continuer à répondre à vos questions mais je dois reprendre mon travail! Bonne Chance!,quit,780,Dial_20110617_140304
Preparateur1,"Bonjour, je suis Preparateur1 le préparateur matière.",greet,781,Dial_20110617_094627
Preparateur1,Qu'est-ce que je peux faire pour vous?,ask,781,Dial_20110617_094627
Julie,je voulasi savoir comment vous prepariez votre matiere premiere ...elle vient d'ou ?,inform_material_space,781,Dial_20110617_094627
Preparateur1,"Eh bien quand on reçoit les granulés de matière, ils sont pleins d' humidité. on ne peut pas les utiliser comme ça, sinon l' eau ferait plein de petites bulles dans le plastique et le produit final serait inutilisable. Alors on les passe dans une étuve, pour bien les sécher, et puis on peut aussi ajouter des colorants, pour donner une nouvelle couleur à la matière.",inform,781,Dial_20110617_094627
Preparateur1,Voulez vous en savoir plus sur mon métier ?,ask,781,Dial_20110617_094627
Julie,oui,yes,781,Dial_20110617_094627
Preparateur1,"mon rôle, c' est de m' assurer que les machines soient bien approvisionnées, avec les bonnes matières, dans les bonnes couleurs. Je dois faire fonctionner les étuves et tout le système d' approvisionnement.",inform,781,Dial_20110617_094627
Preparateur1,Voulez vous en savoir plus sur le protocole à suivre en cas de panne ?,ask,781,Dial_20110617_094627
Julie,oui s'il vous plait,yes,781,Dial_20110617_094627
Preparateur1,"Si jamais il y a une panne j' appelle le technicien de maintenance c' est lui le pro pour tout réparer. mais mieux vaut prévenir que guérir. Alors son job, c' est aussi de passer régulièrement pour vérifier que tout va bien et corriger si nécessaire.",inform,781,Dial_20110617_094627
Preparateur1,voila je crois que je vous ai tout dit ...,quit,781,Dial_20110617_094627
Julie,vraiment ?,quit,781,Dial_20110617_094627
Preparateur1,"hmm peut être pas... j' ai une nouvelle machine à alimenter, elle doit faire des sacs plastiques, mais Je ne me rappelle plus de la matière qu' il faut. Tu veux bien me donner un coup de main?",ask,781,Dial_20110617_094627
Julie,"je vous ecoute alors, que pouvez vous me dire sur la resistance des differents materiaux ?",yes,781,Dial_20110617_094627
Preparateur1,"ok, c' est parti",inform,781,Dial_20110617_094627
Preparateur1,"Merci de votre aide, au revoir !",quit,781,Dial_20110617_094627
Mélissa,Bravo! Vous avez été rapides!,greet,782,Dial_20110614_160227
Mélissa,"ça y est, vous avez trouvé le moule et la machine?",ask,782,Dial_20110614_160227
Lucas,"Oui, moule monté, et ensuite?",yes,782,Dial_20110614_160227
Mélissa,"ok, le monteur régleur va s' en charger. Il y en a pour 1 bonne heure. Pendant ce temps, Allez préparer la matière plastique pour alimenter la machine. Il faut que tout soit prêt dans 1 heure, quand on va la mettre en route. Sinon on perdra du temps sur la production. Et le temps, c' est de l' argent",inform,782,Dial_20110614_160227
Mélissa,à tout à l'heure,quit,782,Dial_20110614_160227
Mélissa,Bravo! Vous avez été rapides!,greet,783,Dial_20110609_163227
Mélissa,"ça y est, vous avez trouvé le moule et la machine?",ask,783,Dial_20110609_163227
Lucas,oui,yes,783,Dial_20110609_163227
Mélissa,"ok, le monteur régleur va s' en charger. Il y en a pour 1 bonne heure. Pendant ce temps, Allez préparer la matière plastique pour alimenter la machine. Il faut que tout soit prêt dans 1 heure, quand on va la mettre en route. Sinon on perdra du temps sur la production. Et le temps, c' est de l' argent",inform,783,Dial_20110609_163227
Mélissa,à tout à l'heure,quit,783,Dial_20110609_163227
Preparateur1,"Bonjour, je suis Preparateur1 le préparateur matière.",greet,784,Dial_20110607_114303
Preparateur1,Qu'est-ce que je peux faire pour vous?,ask,784,Dial_20110607_114303
Julie,ben préparer ma matière svp,help,784,Dial_20110607_114303
